TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
00:03:40:136,-0.02,-0.26,0.89,-0.05,0.05,0,Ban Normal
00:03:40:236,-0.01,-0.28,1.07,-0.08,0.12,-0.02,Ban Normal
00:03:40:336,-0.04,-0.18,1,0.02,0.14,-0.05,Ban Normal
00:03:40:436,0.01,-0.29,0.89,0.11,0.06,-0.11,Ban Normal
00:03:40:536,-0.02,-0.36,1.02,0.01,0.12,-0.18,Ban Normal
00:03:40:636,-0.01,-0.35,1.11,0.09,-0.02,-0.18,Ban Normal
00:03:40:735,-0.04,-0.29,0.78,-0.2,-0.05,-0.16,Ban Normal
00:03:40:836,-0.03,-0.36,0.81,-0.02,-0.05,-0.13,Ban Normal
00:03:40:936,-0.03,-0.39,0.85,0,-0.13,-0.14,Ban Normal
00:03:41:036,0,-0.41,1.06,-0.26,-0.14,-0.15,Ban Normal
00:03:41:136,0,-0.36,1.08,-0.27,-0.14,-0.08,Ban Normal
00:03:41:236,-0.05,-0.44,0.9,-0.31,-0.09,-0.06,Ban Normal
00:03:41:336,-0.03,-0.15,0.94,-0.01,-0.05,0.03,Ban Normal
00:03:41:436,-0.01,-0.18,0.95,-0.09,-0.02,0.01,Ban Normal
00:03:41:536,-0.04,-0.44,0.78,0.05,-0.01,0.06,Ban Normal
00:03:41:636,-0.04,-0.36,0.85,-0.05,0.02,0.03,Ban Normal
00:03:41:736,0.02,-0.4,1.07,-0.11,0.04,0.04,Ban Normal
00:03:41:835,0,-0.23,1.05,-0.11,0.04,0.04,Ban Normal
00:03:41:936,-0.01,-0.3,1.07,-0.14,0.05,0,Ban Normal
00:03:42:036,-0.02,-0.24,1.04,-0.1,0.06,-0.03,Ban Normal
00:03:42:136,-0.02,-0.17,1.01,0,0.02,-0.02,Ban Normal
00:03:42:236,0,-0.21,1.02,-0.02,0.05,-0.02,Ban Normal
00:03:42:336,0.02,-0.34,1.16,0.02,0.02,-0.04,Ban Normal
00:03:42:436,-0.01,-0.11,1.13,-0.04,0.05,-0.05,Ban Normal
00:03:42:536,-0.01,-0.25,1.28,-0.18,0.05,-0.08,Ban Normal
00:03:42:636,0.02,-0.23,1.03,-0.03,-0.04,-0.07,Ban Normal
00:03:42:736,-0.03,-0.32,0.94,-0.27,-0.08,-0.09,Ban Normal
00:03:42:836,0,-0.26,1.01,-0.1,-0.01,-0.05,Ban Normal
00:03:42:935,-0.03,-0.05,1.03,0.03,-0.04,0,Ban Normal
00:03:43:036,-0.02,-0.24,0.75,-0.21,-0.08,0,Ban Normal
00:03:43:136,0.03,-0.15,0.91,-0.1,-0.03,0.05,Ban Normal
00:03:43:236,-0.06,-0.19,0.77,-0.03,0.05,0.04,Ban Normal
00:03:43:336,0.01,-0.09,1.04,0,-0.01,-0.04,Ban Normal
00:03:43:436,-0.02,-0.2,1.17,-0.09,0.01,-0.09,Ban Normal
00:03:43:536,-0.02,-0.31,0.94,-0.29,-0.07,-0.06,Ban Normal
00:03:43:636,-0.03,-0.21,0.93,-0.02,-0.05,-0.02,Ban Normal
00:03:43:736,0,-0.14,1.07,-0.17,-0.04,0,Ban Normal
00:03:43:836,-0.01,-0.19,1.24,-0.16,0.07,0.02,Ban Normal
00:03:43:936,-0.03,-0.35,1.04,-0.23,0.05,-0.04,Ban Normal
00:03:44:036,-0.03,-0.31,0.83,-0.32,0,0,Ban Normal
00:03:44:136,-0.05,-0.24,0.91,-0.13,0.05,0.01,Ban Normal
00:03:44:236,-0.03,-0.07,0.88,-0.12,-0.03,-0.07,Ban Normal
00:03:44:336,0.02,-0.01,1.06,0.03,-0.05,-0.1,Ban Normal
00:03:44:436,-0.01,-0.07,1.05,0.01,-0.14,-0.1,Ban Normal
00:03:44:536,0.01,0.04,1.13,-0.09,-0.18,-0.08,Ban Normal
00:03:44:636,-0.04,-0.16,1.11,-0.14,-0.09,-0.01,Ban Normal
00:03:44:736,0,0.02,1.15,-0.07,-0.19,0.03,Ban Normal
00:03:44:836,-0.02,-0.11,1.04,0.08,-0.07,0.07,Ban Normal
00:03:44:936,0.02,-0.23,1.08,-0.14,-0.04,0.04,Ban Normal
00:03:45:036,-0.05,-0.38,1.05,-0.08,0.07,0.05,Ban Normal
00:03:45:135,-0.06,-0.35,0.99,-0.04,0.04,0.04,Ban Normal
00:03:45:236,-0.02,-0.18,0.89,-0.09,-0.01,0.05,Ban Normal
00:03:45:336,-0.02,-0.15,0.93,-0.07,0.06,0.07,Ban Normal
00:03:45:436,0.02,-0.1,1.23,-0.18,0,0.01,Ban Normal
00:03:45:536,-0.07,-0.17,0.82,-0.01,0.07,0.06,Ban Normal
00:03:45:636,0.01,-0.34,0.95,-0.13,-0.01,0.01,Ban Normal
00:03:45:736,-0.01,0.02,1.17,-0.09,0.09,0.04,Ban Normal
00:03:45:836,-0.04,-0.41,1.03,-0.18,0.02,0.01,Ban Normal
00:03:45:936,0.02,-0.33,0.98,-0.32,0.05,-0.01,Ban Normal
00:03:46:036,0.01,-0.08,0.97,-0.12,-0.05,0,Ban Normal
00:03:46:136,-0.02,-0.2,1.02,-0.08,0.05,0.01,Ban Normal
00:03:46:235,0,-0.16,1.18,-0.14,-0.01,-0.01,Ban Normal
00:03:46:336,-0.01,-0.37,1.08,-0.26,0.03,-0.03,Ban Normal
00:03:46:436,-0.05,-0.24,0.91,-0.04,-0.04,-0.03,Ban Normal
00:03:46:536,-0.02,-0.17,1,0.01,-0.01,0.02,Ban Normal
00:03:46:636,-0.02,-0.23,1,-0.09,0.05,0.04,Ban Normal
00:03:46:736,-0.04,-0.37,0.93,-0.09,0.04,0.03,Ban Normal
00:03:46:836,0.01,-0.21,1.19,-0.18,0.06,0,Ban Normal
00:03:46:936,-0.04,-0.39,0.88,-0.04,0.01,-0.01,Ban Normal
00:03:47:049,0.01,-0.34,1.07,-0.15,0.02,-0.01,Ban Normal
00:03:47:149,-0.04,-0.25,1,-0.1,0,-0.02,Ban Normal
00:03:47:249,-0.02,-0.41,0.86,-0.1,0.01,-0.01,Ban Normal
00:03:47:348,-0.02,-0.23,0.9,-0.12,0.01,-0.03,Ban Normal
00:03:47:449,0.03,-0.24,1.05,-0.15,-0.05,-0.05,Ban Normal
00:03:47:548,-0.02,-0.33,1.17,0.07,0.04,-0.02,Ban Normal
00:03:47:649,-0.07,-0.38,1.05,0.19,0,0,Ban Normal
00:03:47:749,-0.02,-0.51,1.12,-0.42,0.01,-0.07,Ban Normal
00:03:47:849,-0.03,-0.22,0.99,-0.36,-0.07,-0.01,Ban Normal
00:03:47:949,-0.03,-0.11,1.1,-0.07,-0.01,0,Ban Normal
00:03:48:049,-0.04,-0.24,1.08,-0.18,0.13,-0.01,Ban Normal
00:03:48:149,-0.01,-0.26,0.88,-0.11,-0.1,-0.05,Ban Normal
00:03:48:249,-0.05,-0.33,0.94,-0.12,0.01,-0.04,Ban Normal
00:03:48:349,-0.02,-0.33,0.81,0.07,-0.02,-0.03,Ban Normal
00:03:48:448,-0.06,-0.28,1.04,0,0.02,-0.03,Ban Normal
00:03:48:549,-0.05,-0.25,1.07,-0.03,-0.05,-0.04,Ban Normal
00:03:48:649,-0.04,-0.13,1,-0.12,-0.04,-0.03,Ban Normal
00:03:48:749,-0.03,-0.13,1.12,0,-0.07,-0.02,Ban Normal
00:03:48:849,0.02,-0.38,1.12,-0.05,-0.01,-0.01,Ban Normal
00:03:48:949,-0.03,-0.34,0.99,-0.14,-0.01,-0.01,Ban Normal
00:03:49:049,-0.03,-0.22,1.03,-0.17,-0.04,-0.01,Ban Normal
00:03:49:149,-0.01,-0.25,1.09,-0.13,-0.03,0,Ban Normal
00:03:49:249,-0.04,-0.28,0.97,-0.14,0.01,0.01,Ban Normal
00:03:49:349,-0.01,-0.24,0.99,-0.13,-0.04,0.02,Ban Normal
00:03:49:448,-0.04,-0.13,0.85,0.1,-0.03,0.08,Ban Normal
00:03:49:549,-0.03,-0.39,0.91,-0.06,0.05,0.05,Ban Normal
00:03:49:649,-0.03,-0.35,1.03,-0.16,0.03,0.04,Ban Normal
00:03:49:749,-0.02,-0.19,0.91,-0.16,0.02,0.05,Ban Normal
00:03:49:849,-0.03,-0.23,0.95,-0.07,0.07,0.04,Ban Normal
00:03:49:949,-0.01,-0.23,0.84,0.02,-0.03,0.01,Ban Normal
00:03:50:049,-0.05,-0.39,0.97,-0.05,0.05,-0.02,Ban Normal
00:03:50:149,-0.04,-0.36,1.06,-0.12,0.01,-0.06,Ban Normal
00:03:50:249,-0.03,-0.36,0.9,-0.11,0.04,-0.03,Ban Normal
00:03:50:349,-0.03,-0.39,0.96,-0.12,0.02,-0.04,Ban Normal
00:03:50:449,0.01,-0.17,0.88,-0.14,-0.04,-0.02,Ban Normal
00:03:50:548,0,-0.36,1,-0.16,-0.04,0.01,Ban Normal
00:03:50:649,-0.03,-0.31,1.05,-0.05,0.01,-0.02,Ban Normal
00:03:50:749,-0.06,-0.27,0.97,-0.18,0.06,-0.03,Ban Normal
00:03:50:848,0,-0.32,1.01,-0.13,-0.02,-0.03,Ban Normal
00:03:50:948,0,-0.37,0.87,-0.01,0.01,-0.04,Ban Normal
00:03:51:049,-0.02,-0.39,0.97,-0.18,0.03,-0.04,Ban Normal
00:03:51:149,-0.02,-0.11,1.13,-0.07,0.02,-0.04,Ban Normal
00:03:51:249,-0.05,-0.34,1.04,-0.07,0.04,-0.02,Ban Normal
00:03:51:349,-0.01,-0.15,0.95,-0.13,-0.03,0.02,Ban Normal
00:03:51:449,-0.06,-0.02,1.04,-0.02,0.04,0.02,Ban Normal
00:03:51:549,-0.01,-0.26,1.06,-0.09,0.04,-0.02,Ban Normal
00:03:51:648,-0.02,-0.39,0.97,-0.13,0.03,-0.03,Ban Normal
00:03:51:749,-0.03,-0.21,1.09,-0.17,0,-0.05,Ban Normal
00:03:51:849,-0.02,-0.46,0.94,-0.21,0.01,-0.04,Ban Normal
00:03:51:949,-0.01,-0.36,0.83,-0.11,-0.01,-0.01,Ban Normal
00:03:52:049,-0.02,-0.35,0.94,-0.09,0.05,0.03,Ban Normal
00:03:52:149,-0.01,-0.36,0.97,0.06,0.14,0,Ban Normal
00:03:52:248,-0.03,-0.01,1.14,-0.09,0.02,-0.07,Ban Normal
00:03:52:348,0.03,-0.22,1.01,-0.17,0.07,-0.11,Ban Normal
00:03:52:449,-0.03,-0.21,0.81,0.05,0.05,-0.13,Ban Normal
00:03:52:548,-0.07,-0.17,0.91,-0.17,0.1,-0.1,Ban Normal
00:03:52:649,-0.01,-0.15,1.14,-0.19,0.11,-0.14,Ban Normal
00:03:52:748,0.01,0.17,1.19,-0.18,0,-0.15,Ban Normal
00:03:52:849,-0.07,-0.03,0.88,0.07,-0.04,-0.14,Ban Normal
00:03:52:949,-0.02,-0.05,1.09,-0.09,0.02,-0.13,Ban Normal
00:03:53:049,-0.02,-0.18,1.06,-0.22,0.01,-0.14,Ban Normal
00:03:53:149,-0.07,-0.12,0.85,0.17,-0.1,-0.09,Ban Normal
00:03:53:249,-0.05,-0.17,0.9,0,-0.04,-0.1,Ban Normal
00:03:53:349,-0.02,0.04,1.08,0.03,-0.09,-0.12,Ban Normal
00:03:53:449,-0.01,-0.23,0.92,0.03,-0.14,-0.14,Ban Normal
00:03:53:549,-0.04,-0.06,1.04,-0.01,-0.2,-0.12,Ban Normal
00:03:53:649,-0.04,-0.23,0.85,-0.09,-0.19,-0.06,Ban Normal
00:03:53:749,-0.02,-0.18,0.81,-0.04,-0.2,-0.01,Ban Normal
00:03:53:848,0,0.07,1.02,-0.16,-0.17,0.05,Ban Normal
00:03:53:949,-0.06,-0.12,0.94,-0.11,-0.13,0.11,Ban Normal
00:03:54:049,-0.04,-0.26,0.84,-0.14,-0.09,0.14,Ban Normal
00:03:54:149,-0.01,0,1.28,-0.21,0,0.15,Ban Normal
00:03:54:249,-0.07,-0.27,1.06,-0.16,0.08,0.16,Ban Normal
00:03:54:349,-0.03,-0.35,1.02,-0.16,0.11,0.14,Ban Normal
00:03:54:449,-0.03,-0.21,1.09,-0.1,0.13,0.1,Ban Normal
00:03:54:549,-0.04,-0.34,0.91,-0.09,0.16,0.08,Ban Normal
00:03:54:649,-0.03,-0.21,1.06,-0.05,0.19,0.06,Ban Normal
00:03:54:749,-0.08,-0.25,0.92,0,0.18,0.02,Ban Normal
00:03:54:849,-0.02,-0.35,0.96,-0.07,0.21,-0.05,Ban Normal
00:03:54:948,0.01,-0.44,1.02,-0.2,0.13,-0.13,Ban Normal
00:03:55:049,-0.02,-0.5,1.03,-0.17,0.08,-0.18,Ban Normal
00:03:55:149,-0.04,-0.37,0.88,-0.07,-0.04,-0.17,Ban Normal
00:03:55:248,-0.02,-0.49,1.1,0,0.02,-0.15,Ban Normal
00:03:55:348,0,-0.31,0.95,-0.1,-0.11,-0.17,Ban Normal
00:03:55:449,-0.04,-0.45,0.86,0,-0.1,-0.1,Ban Normal
00:03:55:548,-0.01,-0.51,0.86,-0.04,-0.08,-0.08,Ban Normal
00:03:55:649,-0.04,-0.34,0.95,-0.06,-0.11,-0.03,Ban Normal
00:03:55:749,-0.02,-0.51,0.95,-0.16,-0.02,-0.01,Ban Normal
00:03:55:849,-0.02,-0.61,0.86,-0.05,-0.01,0.03,Ban Normal
00:03:55:949,-0.05,-0.33,1.13,-0.14,-0.04,0.01,Ban Normal
00:03:56:049,-0.02,-0.31,1,-0.09,-0.02,0.01,Ban Normal
00:03:56:149,-0.04,-0.26,0.97,-0.03,0.02,0.03,Ban Normal
00:03:56:248,-0.04,-0.38,0.96,-0.01,0,0.02,Ban Normal
00:03:56:348,-0.04,-0.29,1.07,-0.1,0,-0.01,Ban Normal
00:03:56:448,-0.06,-0.26,1.06,-0.11,0.02,-0.01,Ban Normal
00:03:56:548,-0.01,-0.29,1.02,-0.08,-0.03,0.01,Ban Normal
00:03:56:649,-0.05,-0.3,0.96,-0.05,-0.01,0.02,Ban Normal
00:03:56:749,-0.03,-0.21,1.1,-0.11,0.04,0.03,Ban Normal
00:03:56:849,-0.02,-0.28,1.1,0,0.04,0.03,Ban Normal
00:03:56:949,-0.02,-0.28,1.14,-0.11,0.02,0,Ban Normal
00:03:57:049,-0.04,-0.28,0.97,-0.09,0.02,-0.01,Ban Normal
00:03:57:148,-0.02,-0.38,0.9,-0.02,0.03,-0.03,Ban Normal
00:03:57:249,-0.03,-0.22,1.07,0,0.03,-0.02,Ban Normal
00:03:57:349,-0.02,-0.18,1.06,-0.05,-0.04,-0.02,Ban Normal
00:03:57:449,-0.02,-0.11,1.05,-0.08,-0.05,-0.02,Ban Normal
00:03:57:549,-0.04,-0.16,1.07,-0.08,-0.02,-0.02,Ban Normal
00:03:57:649,-0.02,-0.18,1.07,-0.1,-0.01,0,Ban Normal
00:03:57:748,-0.03,-0.16,1.07,-0.07,-0.01,0.02,Ban Normal
00:03:57:849,0,-0.17,1.07,-0.1,-0.02,0.04,Ban Normal
00:03:57:949,-0.04,-0.16,1.03,-0.06,-0.03,0.05,Ban Normal
00:03:58:049,-0.01,-0.35,0.83,-0.17,0,0.03,Ban Normal
00:03:58:149,-0.01,-0.09,1.03,-0.2,0.02,0.02,Ban Normal
00:03:58:248,-0.04,-0.17,1.03,-0.05,0.06,0.06,Ban Normal
00:03:58:349,-0.04,-0.07,0.97,-0.14,0,0.03,Ban Normal
00:03:58:449,-0.03,-0.13,1.13,0.01,0.06,-0.01,Ban Normal
00:03:58:549,-0.03,-0.24,0.95,0.03,0,0,Ban Normal
00:03:58:649,-0.05,-0.11,1.05,0.16,-0.01,-0.01,Ban Normal
00:03:58:749,-0.01,-0.21,0.92,-0.03,-0.02,-0.05,Ban Normal
00:03:58:849,0,-0.32,0.88,-0.17,0.02,-0.04,Ban Normal
00:03:58:949,0.04,-0.18,0.79,-0.23,-0.06,-0.02,Ban Normal
00:03:59:049,0.01,-0.3,1.12,-0.28,-0.03,-0.02,Ban Normal
00:03:59:149,-0.03,-0.21,0.79,-0.03,0.02,0.05,Ban Normal
00:03:59:249,-0.05,-0.03,1.05,-0.18,0.04,0.04,Ban Normal
00:03:59:348,-0.04,-0.06,1.25,-0.13,0.09,0.03,Ban Normal
00:03:59:448,-0.09,-0.15,1.07,-0.03,0.09,0.04,Ban Normal
00:03:59:548,-0.01,-0.12,1.1,-0.15,0.09,0.02,Ban Normal
00:03:59:649,0,-0.32,1.02,-0.27,0.1,-0.03,Ban Normal
00:03:59:748,-0.03,-0.34,1,-0.14,0.1,-0.04,Ban Normal
00:03:59:848,-0.04,-0.31,0.91,0.02,0.05,-0.1,Ban Normal
00:03:59:948,-0.02,-0.2,0.99,-0.01,-0.04,-0.16,Ban Normal
00:04:00:049,-0.03,-0.2,0.96,-0.08,-0.07,-0.18,Ban Normal
00:04:00:149,-0.05,-0.1,0.98,-0.09,-0.02,-0.18,Ban Normal
00:04:00:249,-0.04,-0.37,1.07,-0.03,-0.11,-0.14,Ban Normal
00:04:00:349,-0.07,-0.36,0.88,-0.02,0.01,-0.07,Ban Normal
00:04:00:448,-0.03,-0.4,0.86,0.03,0.01,-0.08,Ban Normal
00:04:00:549,-0.04,-0.17,1.27,-0.06,-0.02,-0.08,Ban Normal
00:04:00:648,0.03,-0.1,1.16,-0.13,-0.11,-0.11,Ban Normal
00:04:00:748,-0.06,-0.25,0.9,-0.03,-0.06,-0.05,Ban Normal
00:04:00:848,0,-0.14,1.06,-0.13,-0.07,0.01,Ban Normal
00:04:00:949,-0.06,0,1.09,-0.04,-0.1,0.08,Ban Normal
00:04:01:049,-0.01,-0.24,1.08,-0.05,0,0.06,Ban Normal
00:04:01:149,-0.01,-0.29,1.1,-0.08,0.01,0.04,Ban Normal
00:04:01:248,-0.05,-0.19,1.08,-0.16,0.04,0.06,Ban Normal
00:04:01:348,-0.05,-0.2,0.94,-0.14,0.05,0.06,Ban Normal
00:04:01:448,0,-0.16,1.09,-0.14,0.06,0.09,Ban Normal
00:04:01:548,-0.05,-0.24,0.93,-0.01,0.04,0.09,Ban Normal
00:04:01:648,-0.01,0,1.13,-0.08,0.11,0.02,Ban Normal
00:04:01:748,-0.03,-0.3,1.01,-0.22,0.09,-0.02,Ban Normal
00:04:01:849,-0.05,-0.4,0.98,-0.16,0.06,-0.04,Ban Normal
00:04:01:949,-0.02,-0.07,1.16,-0.12,-0.01,-0.05,Ban Normal
00:04:02:049,-0.04,-0.32,0.8,-0.12,-0.03,-0.05,Ban Normal
00:04:02:149,-0.01,-0.35,0.91,-0.2,0.02,-0.06,Ban Normal
00:04:02:249,-0.03,-0.22,1.03,-0.19,0.01,-0.06,Ban Normal
00:04:02:349,-0.03,-0.44,1.11,-0.02,-0.01,-0.04,Ban Normal
00:04:02:448,0,-0.52,1.05,-0.37,0,-0.11,Ban Normal
00:04:02:549,-0.05,-0.18,1.08,-0.11,-0.03,-0.08,Ban Normal
00:04:02:648,-0.06,-0.15,1.07,0.07,0.04,-0.05,Ban Normal
00:04:02:749,-0.07,0,0.96,0.01,-0.07,-0.06,Ban Normal
00:04:02:849,-0.04,-0.04,0.95,0.05,0.02,-0.02,Ban Normal
00:04:02:949,0.04,-0.16,1.2,-0.17,-0.05,-0.06,Ban Normal
00:04:03:049,0.04,-0.17,0.62,-0.27,-0.19,0,Ban Normal
00:04:03:149,-0.08,-0.11,1.08,0.22,0.07,0.06,Ban Normal
00:04:03:249,-0.05,-0.19,1.19,0.12,0.06,0.03,Ban Normal
00:04:03:349,-0.04,-0.36,1.51,-0.38,0.03,-0.03,Ban Normal
00:04:03:449,0,0.05,1.05,0.07,-0.02,0.04,Ban Normal
00:04:03:549,0.02,-0.05,1.05,-0.13,0.02,-0.01,Ban Normal
00:04:03:649,0,-0.16,1.13,-0.21,0.05,-0.03,Ban Normal
00:04:03:748,-0.03,-0.14,1.28,-0.22,0.09,-0.01,Ban Normal
00:04:03:848,-0.03,0.05,1.08,-0.04,-0.04,0.01,Ban Normal
00:04:03:948,-0.08,0.02,1.04,0.12,0.04,0.01,Ban Normal
00:04:04:049,-0.08,-0.26,1.05,0.11,0.09,-0.02,Ban Normal
00:04:04:148,-0.03,-0.18,0.92,-0.06,0.04,-0.04,Ban Normal
00:04:04:248,-0.02,-0.37,0.94,-0.31,0.01,-0.08,Ban Normal
00:04:04:349,-0.03,-0.29,1.04,-0.19,0.02,-0.09,Ban Normal
00:04:04:448,0,-0.2,0.98,-0.09,-0.03,-0.12,Ban Normal
00:04:04:548,-0.06,-0.35,0.98,-0.09,0,-0.07,Ban Normal
00:04:04:648,-0.03,-0.07,1.1,-0.03,-0.02,-0.05,Ban Normal
00:04:04:748,-0.05,-0.26,0.87,-0.05,-0.05,-0.02,Ban Normal
00:04:04:848,-0.04,-0.25,0.93,-0.14,-0.04,-0.01,Ban Normal
00:04:04:948,-0.01,-0.16,1.05,-0.26,-0.07,-0.03,Ban Normal
00:04:05:049,-0.02,-0.22,1.1,-0.28,-0.02,-0.04,Ban Normal
00:04:05:148,-0.04,-0.3,1.15,-0.14,-0.03,-0.01,Ban Normal
00:04:05:248,-0.05,-0.17,0.99,-0.14,-0.03,-0.02,Ban Normal
00:04:05:348,-0.04,-0.31,1.13,-0.1,-0.03,-0.03,Ban Normal
00:04:05:448,-0.01,-0.2,0.98,0.02,-0.03,0.04,Ban Normal
00:04:05:548,-0.04,-0.14,0.96,-0.15,0.01,0.08,Ban Normal
00:04:05:648,-0.04,-0.24,1.07,-0.08,0.07,0.09,Ban Normal
00:04:05:749,-0.05,-0.39,1.01,-0.07,0.07,0.05,Ban Normal
00:04:05:848,-0.03,-0.28,1.01,-0.01,0.05,0,Ban Normal
00:04:05:948,-0.03,-0.37,0.9,-0.04,0.06,-0.01,Ban Normal
00:04:06:049,-0.01,-0.38,1.08,-0.19,0,-0.06,Ban Normal
00:04:06:148,0.01,-0.33,1.07,-0.1,0.05,-0.04,Ban Normal
00:04:06:248,-0.04,-0.33,1.12,-0.05,0.14,0,Ban Normal
00:04:06:348,-0.06,-0.34,0.98,-0.1,0.08,-0.06,Ban Normal
00:04:06:448,0,-0.19,0.92,-0.08,-0.07,-0.07,Ban Normal
00:04:06:548,-0.06,-0.12,1.13,-0.05,0.06,-0.07,Ban Normal
00:04:06:648,-0.05,-0.21,0.99,-0.15,0.02,-0.09,Ban Normal
00:04:06:748,0,-0.07,1.05,-0.09,-0.07,-0.07,Ban Normal
00:04:06:848,-0.01,-0.28,0.9,-0.08,-0.05,-0.07,Ban Normal
00:04:06:948,-0.02,-0.2,1,-0.13,0.04,-0.03,Ban Normal
00:04:07:049,-0.04,-0.19,1.1,-0.06,0.01,0,Ban Normal
00:04:07:149,0,-0.1,0.93,0.07,0,0.01,Ban Normal
00:04:07:249,-0.05,-0.09,1.13,0.01,0.06,-0.02,Ban Normal
00:04:07:349,-0.04,-0.18,0.99,-0.15,0.02,-0.02,Ban Normal
00:04:07:449,-0.02,-0.31,1.13,-0.16,0.01,-0.04,Ban Normal
00:04:07:549,0.02,-0.41,1.17,-0.07,-0.01,-0.02,Ban Normal
00:04:07:649,0,-0.24,0.99,0.14,-0.01,0.04,Ban Normal
00:04:07:749,-0.04,-0.36,1.1,-0.16,0.1,-0.01,Ban Normal
00:04:07:849,-0.06,-0.2,1.07,-0.03,0,0.03,Ban Normal
00:04:07:949,-0.01,-0.2,0.91,-0.16,0.02,-0.03,Ban Normal
00:04:08:049,-0.02,-0.26,0.95,-0.22,-0.01,-0.05,Ban Normal
00:04:08:149,0,-0.12,1.1,-0.11,-0.05,-0.07,Ban Normal
00:04:08:249,-0.01,-0.19,1.12,-0.16,-0.06,-0.08,Ban Normal
00:04:08:349,-0.04,-0.18,0.97,0.09,-0.06,-0.03,Ban Normal
00:04:08:449,-0.03,-0.27,0.88,-0.04,-0.1,-0.02,Ban Normal
00:04:08:549,-0.05,-0.28,1,-0.1,0.04,0.05,Ban Normal
00:04:08:649,-0.01,-0.23,1.02,-0.16,-0.03,0.07,Ban Normal
00:04:08:749,-0.02,-0.2,0.94,-0.04,-0.06,0.08,Ban Normal
00:04:08:849,-0.01,-0.32,1.09,-0.11,0.01,0.03,Ban Normal
00:04:08:949,-0.02,-0.4,0.88,-0.13,-0.03,0.04,Ban Normal
00:04:09:049,-0.01,-0.31,1.05,-0.07,-0.03,0.05,Ban Normal
00:04:09:149,0,-0.39,0.99,-0.07,0.02,0.06,Ban Normal
00:04:09:249,-0.01,-0.43,0.93,-0.07,0.05,0.06,Ban Normal
00:04:09:349,0.01,-0.41,0.95,-0.17,0.04,0.07,Ban Normal
00:04:09:449,-0.01,-0.38,0.98,-0.14,0.05,0.06,Ban Normal
00:04:09:549,-0.05,-0.24,1,-0.06,0.07,0.03,Ban Normal
00:04:09:649,-0.01,-0.34,1.05,-0.14,0.07,0,Ban Normal
00:04:09:749,-0.01,-0.25,1.07,-0.06,0.07,0.01,Ban Normal
00:04:09:849,-0.01,-0.39,0.96,-0.06,0.07,0,Ban Normal
00:04:09:949,0,-0.44,0.94,-0.02,0.06,-0.02,Ban Normal
00:04:10:049,0,-0.48,1,-0.15,0.03,-0.11,Ban Normal
00:04:10:149,-0.01,-0.23,1.02,-0.06,0.01,-0.18,Ban Normal
00:04:10:249,-0.03,-0.17,1.04,-0.1,-0.02,-0.21,Ban Normal
00:04:10:349,-0.05,-0.11,0.96,0.11,-0.03,-0.14,Ban Normal
00:04:10:449,-0.02,-0.3,1.03,-0.09,-0.09,-0.14,Ban Normal
00:04:10:549,0.02,-0.24,0.93,0.03,-0.12,-0.09,Ban Normal
00:04:10:649,0,-0.38,1.05,-0.1,-0.03,-0.07,Ban Normal
00:04:10:749,-0.04,-0.21,0.99,-0.03,-0.04,0,Ban Normal
00:04:10:849,-0.02,-0.19,1.09,-0.28,-0.07,0.04,Ban Normal
00:04:10:949,-0.04,0,1.04,0.07,-0.06,0.07,Ban Normal
00:04:11:049,0.01,-0.21,0.94,-0.06,-0.03,0.07,Ban Normal
00:04:11:149,-0.07,-0.2,1.14,-0.06,0.02,0.12,Ban Normal
00:04:11:249,-0.04,-0.11,1.02,-0.11,0,0.11,Ban Normal
00:04:11:349,-0.01,-0.12,0.87,0.03,0.06,0.09,Ban Normal
00:04:11:449,0.01,-0.17,0.97,-0.24,0.01,0.05,Ban Normal
00:04:11:549,-0.02,-0.25,1,-0.26,0.02,0.11,Ban Normal
00:04:11:649,-0.02,-0.18,1.07,-0.19,0.05,0.07,Ban Normal
00:04:11:749,-0.02,-0.36,0.93,-0.11,0.04,0.06,Ban Normal
00:04:11:849,0.04,-0.14,0.92,-0.19,-0.02,0,Ban Normal
00:04:11:949,0.05,-0.33,0.94,-0.23,0.02,-0.06,Ban Normal
00:04:12:049,-0.02,-0.26,0.92,-0.13,0.03,-0.02,Ban Normal
00:04:12:149,-0.07,-0.12,1.03,-0.14,-0.01,-0.02,Ban Normal
00:04:12:249,-0.04,-0.17,1.16,-0.15,0.06,-0.03,Ban Normal
00:04:12:349,0,-0.29,1.22,-0.2,0,-0.04,Ban Normal
00:04:12:449,0.02,-0.23,1.16,-0.16,0.04,-0.01,Ban Normal
00:04:12:549,-0.03,-0.32,1.16,-0.15,0.05,-0.01,Ban Normal
00:04:12:649,-0.09,-0.21,0.97,0,0.05,-0.02,Ban Normal
00:04:12:749,-0.03,-0.52,1.1,-0.1,0.01,-0.13,Ban Normal
00:04:12:849,-0.01,-0.29,1.09,-0.06,0,-0.13,Ban Normal
00:04:12:949,-0.02,-0.19,0.97,-0.05,-0.1,-0.13,Ban Normal
00:04:13:049,-0.05,-0.21,0.98,-0.06,-0.1,-0.1,Ban Normal
00:04:13:149,-0.05,-0.38,1.09,-0.31,-0.08,-0.09,Ban Normal
00:04:13:249,-0.02,-0.15,0.94,-0.12,-0.05,0.06,Ban Normal
